Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220430_S5Merged,20220430_S5Merged.sc038,Human,HG001,HG001,13,6,,39857,34581,2584.0,2881.98001792892,1285.335281062045,0.0067069999999999,0.3958118271641351,0.4067637502261818,0.0649071071210609,0.3822226268511775,0.038117653907802,0.0324084496258572
20220430_S5Merged,20220430_S5Merged.sc039,Human,HG001,HG001,13,7,,391916,183401,2478.0,2870.999640132824,1478.359916806504,0.016618,0.3966421825813222,0.4075344407508558,0.0653891171819207,0.2329834651329979,0.3631866946886437,0.1586286228059952
20220430_S5Merged,20220430_S5Merged.sc040,Human,HG001,HG001,13,8,,147,145,2688.0,3034.96551724138,1666.400421365819,0.0,0.3993817619783617,0.4108065184351038,0.0688387383024105,1.841726618705036,0.0001478134869662,0.0001454865316763
20220430_S5Merged,20220430_S5Merged.sc041,Human,HG001,HG001,14,1,,276,232,2397.5,2582.469827586207,1310.114873531419,0.03125,0.3992727150694946,0.4073762199447059,0.0665100777802349,1.881818181818182,0.0002389776126177,0.0001943369405979
20220430_S5Merged,20220430_S5Merged.sc042,Human,HG001,HG001,14,2,,554515,182261,2417.0,2787.431842248205,1423.096414909915,0.006614,0.3960396039603961,0.4069732866231616,0.0654039746135503,0.243998492010556,0.5018077819994977,0.1489344098510707
20220430_S5Merged,20220430_S5Merged.sc043,Human,HG001,HG001,14,3,,4659,4290,2770.0,3091.004662004662,1450.564645458539,0.201711,0.4053935628150526,0.4171605425193886,0.0691714122628952,0.9759939984996248,0.0046276855501435,0.0042601299186373
20220430_S5Merged,20220430_S5Merged.sc044,Human,HG001,HG001,14,4,,517347,113366,2533.0,2989.698481026057,1715.836933722475,0.004072,0.39755788099898,0.4086586604393357,0.0664053990557366,0.4033400668385728,0.4944913712640462,0.0980590760883778
20220430_S5Merged,20220430_S5Merged.sc045,Human,HG001,HG001,14,5,,312,305,2919.0,3240.445901639344,1533.305722038922,0.0,0.3922959959452609,0.4047785906182884,0.0621330457647847,1.709342560553633,0.0003317549548065,0.0003239431328551
20220430_S5Merged,20220430_S5Merged.sc046,Human,HG001,HG001,14,6,,481,390,2730.5,3177.782051282051,1636.95686116613,0.0,0.4137703162069332,0.4229485617910887,0.0668780453286327,1.669376693766938,0.0004983750405124,0.0004096411744438
20220430_S5Merged,20220430_S5Merged.sc047,Human,HG001,HG001,14,7,,495685,184316,2529.0,2931.745160485253,1516.518621580325,0.00479,0.3971490684399311,0.4081570341054815,0.0655415212358662,0.2432872253864931,0.4724084914762699,0.1601625134722277
