Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220929_P2,20220929_P2.C34,Mouse,epithelium,B6D2F1,30,15,,171593,79884,2325.0,2682.771343448,1338.444491871379,0.004564,0.4152905198776759,0.4191915872571419,0.0520078659933219,0.4070565568177257,0.1652587281096884,0.0771441908217118
20220929_P2,20220929_P2.C35,Mouse,epithelium,B6D2F1,30,16,,64401,30336,2246.0,2583.892668776371,1273.229719853821,0.004156,0.4150943396226415,0.4190188241961019,0.0513511157404263,0.7021712412945514,0.0629479164592465,0.0293753563779409
20220929_P2,20220929_P2.C36,Mouse,epithelium,B6D2F1,30,18,,162750,56582,2342.0,2720.971245272348,1403.026667910756,0.01615,0.4174362410656271,0.4213650442686021,0.0515488675134144,0.4996570326838583,0.1605588459672238,0.0556982656444524
20220929_P2,20220929_P2.C37,Mouse,epithelium,B6D2F1,7,14,,4705,4482,2112.0,2312.533690316823,982.2903153297052,0.047004,0.412479896720681,0.4172146885039006,0.052187103923138,0.8798099762470308,0.0041343884396773,0.0039238181526775
20220929_P2,20220929_P2.C38,Mouse,epithelium,B6D2F1,7,15,,193832,111644,2251.0,2548.180860592598,1189.02198492067,0.022582,0.4142620104399127,0.4180843986763335,0.0518452984926708,0.251795349190668,0.1868368277307895,0.1030568652295667
20220929_P2,20220929_P2.C39,Mouse,epithelium,B6D2F1,7,16,,9860,9294,2377.0,2606.23359156445,1110.044255310997,0.039926,0.4127038171212988,0.4170136050876478,0.0516674830192484,0.5959584427446055,0.0098330287270018,0.0092379611182808
20220929_P2,20220929_P2.C40,Mouse,epithelium,B6D2F1,7,18,,104819,66497,2309.0,2590.959261320059,1176.382450583073,0.143418,0.4249084249084249,0.4281835152701253,0.0520139746273096,0.4481360656256929,0.1050840869857154,0.0623419191781788
20220929_P2,20220929_P2.C41,Mouse,epithelium,B6D2F1,8,14,,158388,90634,2134.0,2397.050852880817,1069.771568752031,0.008004,0.4148876027109889,0.4189703605939151,0.0518661766258531,0.282965543494561,0.1484786539481197,0.0800789976755749
20220929_P2,20220929_P2.C42,Mouse,epithelium,B6D2F1,8,15,,219628,145829,2294.0,2597.856592310171,1215.529441148233,0.345836,0.4214142570855998,0.4245182078688639,0.0520329242759856,0.3502386677932076,0.2193226697009411,0.1310295150841808
20220929_P2,20220929_P2.C43,Mouse,epithelium,B6D2F1,8,16,,61653,37492,2848.0,3189.875093353249,1533.750486395996,0.064783,0.4179543239124668,0.4216113474383894,0.051540838376371,0.5377471711052692,0.0740590911263484,0.0433079148860916
20220929_P2,20220929_P2.C44,Mouse,epithelium,B6D2F1,8,18,,248,213,2192.0,2402.206572769953,1046.330491400205,0.175595,0.4180206794682422,0.4215602521206836,0.0497585968523096,1.805128205128205,0.0002201774515322,0.0001891929247368
20220929_P2,20220929_P2.C45,Mouse,epithelium,B6D2F1,19,9,,278988,149299,2078.0,2359.875250336573,1095.525152850656,0.019119,0.4139900071377587,0.4178120281159383,0.0518469132833164,0.1970726495726496,0.245261331367041,0.1260252571795208
20220929_P2,20220929_P2.C46,Mouse,epithelium,B6D2F1,19,11,,283347,142880,2155.0,2414.217686170213,1055.125822571847,0.02603,0.4162543497062982,0.4204594967106713,0.0512329286149371,0.2057304247649485,0.2655574547698074,0.1218950275132645
20220929_P2,20220929_P2.C47,Mouse,epithelium,B6D2F1,19,12,,320455,158829,1980.0,2251.484464424004,1025.663308947633,0.007054,0.4134419551934827,0.4176217644363434,0.0519845448298701,0.1807563363282821,0.2682666024848522,0.1266179392391452
20220929_P2,20220929_P2.C48,Mouse,epithelium,B6D2F1,19,13,,345975,180944,1956.0,2232.845250464232,1031.236271917399,0.286311,0.4218898419831979,0.4248761621426695,0.0537434402967631,0.2975788138842195,0.2874233791119583,0.1352225799106191
20220929_P2,20220929_P2.C49,Mouse,epithelium,B6D2F1,20,9,,211810,119806,2237.0,2544.446496836552,1159.903038008333,0.00727,0.4121908347186057,0.4161100922053297,0.0516654944471651,0.2124247429271671,0.1997307266892996,0.1099675516474922
20220929_P2,20220929_P2.C50,Mouse,epithelium,B6D2F1,20,12,,1379,1292,2024.5,2290.24613003096,1076.72509496718,0.140492,0.4094732518090182,0.4150640518029846,0.0530322927454867,1.299258037922506,0.0011923477888511,0.0011196468097069
20220929_P2,20220929_P2.C51,Mouse,epithelium,B6D2F1,20,13,,377492,220797,2023.0,2315.166157148874,1085.516839275061,0.311801,0.4226993865030675,0.4259212836020896,0.0522743111479029,0.3128757466915084,0.3272283951216259,0.1690733786630892
20220929_P2,20220929_P2.C52,Mouse,epithelium,B6D2F1,21,9,,112443,18249,2626.0,3056.936489670667,1639.011227642904,0.006606,0.4258565310492505,0.4291106941325109,0.0523662090157092,0.8349498234007959,0.1247098361719265,0.0199612816407878
20220929_P2,20220929_P2.C53,Mouse,epithelium,B6D2F1,21,11,,238611,114630,2111.0,2430.837381139318,1184.223011362518,0.051445,0.4179170344218888,0.4214432149541765,0.0522644445767071,0.2871594268819651,0.218329240568225,0.1013288680737682
20220929_P2,20220929_P2.C54,Mouse,epithelium,B6D2F1,21,12,,182611,100022,2126.0,2481.930605266841,1248.691347401541,0.029359,0.4155673165786648,0.4190459600846553,0.0523433115274728,0.3542155565985408,0.1669937402010094,0.0890550778836038
