Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220418_S5CSTreat,20220418_S5CSTreat.sc018,Human,HG001,HG001,11,2,,442132,158153,2423.0,2852.336206078924,1791.871668515236,0.017091,0.3948362720403023,0.4054054750492129,0.06527029577884995,0.2788110794885156,0.3836794737529882,0.1364970571309493
20220418_S5CSTreat,20220418_S5CSTreat.sc019,Human,HG001,HG001,11,3,,109,82,3033.5,3608.268292682927,2212.006081282055,0.0,0.3953815853373662,0.4097246920407737,0.0642089629152644,1.948051948051948,0.0001392722740965561,9.45895151425245e-05
20220418_S5CSTreat,20220418_S5CSTreat.sc020,Human,HG001,HG001,11,4,,361286,101057,2640.0,3197.341500341392,2153.766491148654,0.05562,0.3984,0.4101599652930357,0.0677082835713716,0.5358637925648235,0.3651855426739493,0.09686672437177236
20220418_S5CSTreat,20220418_S5CSTreat.sc021,Human,HG001,HG001,11,5,,423129,138369,2610.0,3109.545743627546,2027.50997216071,0.042413,0.3951734539969834,0.4058585256930324,0.0650524010396647,0.3497863607822718,0.3992332992580586,0.1294336160007083
20220418_S5CSTreat,20220418_S5CSTreat.sc022,Human,HG001,HG001,11,6,,318670,129769,2844.0,3432.190453806379,2295.263985662635,0.297676,0.4015151515151515,0.4122331086234492,0.0659018711622419,0.4502066831583443,0.3403566852094348,0.1272214860413559
20220418_S5CSTreat,20220418_S5CSTreat.sc023,Human,HG001,HG001,11,7,,231405,116347,2966.0,3384.957850223899,1849.794626265862,0.018163,0.3949191685912241,0.4057584713292414,0.06328433039671813,0.2312558426588976,0.2623638207590486,0.1213568665373388
20220418_S5CSTreat,20220418_S5CSTreat.sc024,Human,HG001,HG001,11,8,,206469,107799,2233.0,2683.161318750637,1718.710170051743,0.117147,0.3984455958549223,0.4098799554626268,0.06558786951638794,0.2827321686073317,0.1778745263565116,0.0889012527625368
20220418_S5CSTreat,20220418_S5CSTreat.sc025,Human,HG001,HG001,12,1,,154408,102840,2428.0,2767.02238428627,1549.022753369288,0.031618,0.395041348969474,0.4059213227657441,0.06529111242173627,0.2777053990008309,0.1424994469968145,0.08945661977287818
20220418_S5CSTreat,20220418_S5CSTreat.sc026,Human,HG001,HG001,12,2,,157294,81074,2474.0,2868.753361126872,1696.327069714636,0.026529,0.3945490501490209,0.4054659781345216,0.06511489160573357,0.3295162908247678,0.1489955409491432,0.07275946791655298
20220418_S5CSTreat,20220418_S5CSTreat.sc027,Human,HG001,HG001,12,3,,90934,70901,2609.0,2927.357893400657,1542.794891112236,0.240672,0.3996361431170407,0.4101756546475318,0.06521715332797029,0.4062981624184944,0.08863072525357779,0.06499095272478955
20220418_S5CSTreat,20220418_S5CSTreat.sc028,Human,HG001,HG001,12,4,,370335,138808,2457.0,2845.337098726298,1671.20864221257,0.010767,0.3950910530482977,0.4056494409257513,0.06520239641974619,0.2649270807908226,0.3534228306401571,0.1197556559067449
20220418_S5CSTreat,20220418_S5CSTreat.sc029,Human,HG001,HG001,12,5,,132803,66743,2893.0,3272.910237777745,1743.483355288451,0.008042,0.3937314115762983,0.4043975731911639,0.06295388124642319,0.3427122136799556,0.1473001974988172,0.06844162533281609
