Run,Cell,Species,CellLine,Strain,Barcode.1st,Barcode.2nd,Remark,TotalReads,UniqReads,Length.Median,Length.Mean,Length.Std,Background,GC.Median,GC.Mean,GC.Std,Spikiness,GenomicDepth,GenomicCoverage
20220610_Treat,20220610_Treat.sc002,Human,HG001,HG001,9,18,,248181,125564,2006.0,2254.718350801185,936.1351706752224,0.004704,0.3935103836072524,0.4047912976049249,0.0660069140064835,0.2438135785744937,0.18833944394691,0.0883403688855508
20220610_Treat,20220610_Treat.sc003,Human,HG001,HG001,9,19,,454718,176043,2287.0,2636.251802116529,1286.411210580797,0.003237,0.3943194393212837,0.4053319853743734,0.0653580644971353,0.221686804756425,0.406514834185886,0.1410807385304751
20220610_Treat,20220610_Treat.sc004,Human,HG001,HG001,9,20,,444069,181770,1986.0,2292.588799031743,1094.074869145016,0.0062369999999999,0.3947694093453658,0.4059242015271258,0.0666185331765949,0.2281995510218325,0.3364772796109845,0.1276523272045767
20220610_Treat,20220610_Treat.sc007,Human,HG001,HG001,9,23,,340927,136259,1901.0,2123.069896300428,844.3385463888368,0.007466,0.3943488943488944,0.405481902647061,0.0668309407012369,0.2368672545744143,0.2412881741771823,0.0893953669357396
20220610_Treat,20220610_Treat.sc010,Human,HG001,HG001,10,20,,399187,112088,2113.0,2531.336235814717,1384.231526648065,0.004943,0.3963629473974302,0.4078084361475771,0.0669468028117755,0.3288608981380066,0.329593506211716,0.0862065314064901
20220610_Treat,20220610_Treat.sc012,Human,HG001,HG001,11,18,,396493,98695,2045.0,2502.984669942753,1492.727914061965,0.004966,0.398440038999025,0.4095275412641921,0.067262587507151,0.3820233178454655,0.3168139463684082,0.0748302647333346
20220610_Treat,20220610_Treat.sc013,Human,HG001,HG001,11,19,,151467,82388,2579.0,2956.173362625625,1452.811257843196,0.004557,0.3945654655321059,0.4059610776369373,0.0650713810383976,0.3341964573268921,0.155933498667553,0.0759733681281856
20220610_Treat,20220610_Treat.sc014,Human,HG001,HG001,11,20,,352843,158601,2065.0,2414.554529920997,1195.568396390089,0.044334,0.3967136150234742,0.4076425834874691,0.0666343894155728,0.2819755451775569,0.2806652868964986,0.1165021108465347
20220610_Treat,20220610_Treat.sc015,Human,HG001,HG001,11,21,,434592,139840,2087.0,2433.799406464531,1217.039445275671,0.003858,0.3952458809008053,0.4062640907654306,0.0659077550447138,0.2532448410990554,0.3694435873762991,0.1034877949535917
20220610_Treat,20220610_Treat.sc016,Human,HG001,HG001,11,22,,343175,138728,1999.0,2313.901476270111,1105.706858963667,0.004647,0.3944288111969183,0.4053114394103671,0.0660349861444152,0.2528411257722523,0.2600791972728563,0.0987664287573897
20220610_Treat,20220610_Treat.sc018,Human,HG001,HG001,11,24,,386702,133288,2293.0,2660.270219374587,1336.400392132376,0.008761,0.3953488372093023,0.4063554045849458,0.0656926920947445,0.2792520345799424,0.3355159274242638,0.1082848143271348
20220610_Treat,20220610_Treat.sc021,Human,HG001,HG001,12,19,,388527,144233,2365.0,2823.59615344616,1575.591816866296,0.003412,0.396195872116552,0.4072694799660092,0.066019056036803,0.31004033736707,0.3583737748017791,0.1240801416173998
20220610_Treat,20220610_Treat.sc022,Human,HG001,HG001,12,20,,387379,162477,2287.0,2722.394855887295,1488.130339235463,0.004137,0.3950971028334925,0.4061820920285985,0.0656592867801172,0.2768357187305538,0.3397073217271153,0.1353448782626419
20220610_Treat,20220610_Treat.sc023,Human,HG001,HG001,12,21,,315366,127999,2092.0,2430.701966421613,1192.79943105592,0.002636,0.3962472406181016,0.4072086777009896,0.0665419658094844,0.2786009391229322,0.2510733049970191,0.095525018647277
20220610_Treat,20220610_Treat.sc024,Human,HG001,HG001,12,22,,304346,120347,2405.0,2821.211529992438,1474.740030376919,0.004209,0.3964194373401535,0.4078207398513474,0.0663820862418121,0.3158337274686006,0.2774485585124501,0.1046347334768472
20220610_Treat,20220610_Treat.sc025,Human,HG001,HG001,12,23,,243332,105930,2094.0,2384.05085433777,1079.152052306371,0.005283,0.3957953100975282,0.4071967610655783,0.0670450325359673,0.2989915127309036,0.1990136410786916,0.078336659050993
20220610_Treat,20220610_Treat.sc029,Human,HG001,HG001,13,20,,370662,97518,1988.0,2385.966088311901,1309.500229011084,0.004535,0.3963187879402451,0.4075336239107917,0.0674007908365794,0.329319615288912,0.2899335004247695,0.0712857306097801
20220610_Treat,20220610_Treat.sc030,Human,HG001,HG001,13,21,,372206,92776,2245.0,2661.075623005949,1449.389638337396,0.003656,0.3932312651087833,0.4042554400051749,0.06542500674883,0.4389060483127421,0.3245794841704435,0.0741325228418435
20220610_Treat,20220610_Treat.sc031,Human,HG001,HG001,13,22,,373959,124248,2144.0,2523.817139913721,1313.732615727905,0.002533,0.3960822808116504,0.4071909572728636,0.0665223929414715,0.2753923500237788,0.3169895661015236,0.0961683922197242
20220610_Treat,20220610_Treat.sc035,Human,HG001,HG001,14,18,,397889,128970,2108.0,2477.375878111189,1291.286864995531,0.00889,0.3958367787847389,0.4072748141488864,0.0669349302252833,0.2982059288764312,0.3281892989550911,0.097539184189691
20220610_Treat,20220610_Treat.sc037,Human,HG001,HG001,14,20,,388991,117426,2337.0,2819.304940984109,1604.744828451836,0.00158,0.3964172418980128,0.4074362245989671,0.0659861450879075,0.3609505288115726,0.3572216616725673,0.10208958943292
20220610_Treat,20220610_Treat.sc038,Human,HG001,HG001,14,21,,363413,109914,2593.0,3110.203140637225,1787.464730088524,0.00206,0.3958863938304008,0.407652375114707,0.0663024216702933,0.3834801466213753,0.3637515284765822,0.1037759297575774
20220610_Treat,20220610_Treat.sc039,Human,HG001,HG001,14,22,,295641,98022,2845.0,3380.055875211687,1921.243514802756,0.001617,0.3968068088335349,0.4083163237009031,0.0648205352587994,0.3923643104139792,0.3290105593898882,0.100219873900992
20220610_Treat,20220610_Treat.sc040,Human,HG001,HG001,14,24,,143752,85783,2551.0,2883.001410535887,1350.288989386543,0.0039549999999999,0.3944380069524913,0.4054075424786454,0.0645072651957373,0.3080534932887556,0.1372726414160139,0.0779498206470862
20220610_Treat,20220610_Treat.sc042,Human,HG001,HG001,15,18,,386500,97716,2123.0,2483.067849686848,1265.219271933626,0.003905,0.3950218622538976,0.4067534837748385,0.0670346052415262,0.3464426014840681,0.3083993922143043,0.0733505879514452
20220610_Treat,20220610_Treat.sc043,Human,HG001,HG001,15,19,,350740,94036,2754.0,3272.808243651368,1849.294475222256,0.0068819999999999,0.398733461090057,0.4106382476303579,0.0664810833044161,0.3905237187394864,0.3561115718254566,0.0937940686071052
20220610_Treat,20220610_Treat.sc044,Human,HG001,HG001,15,20,,361927,105117,2542.0,2994.905695558283,1625.009055552136,0.002561,0.3956403269754769,0.4071433810641485,0.0654332896470109,0.3383145909756048,0.3419029783038842,0.0964774609256711
20220610_Treat,20220610_Treat.sc052,Human,HG001,HG001,16,20,,392515,108289,2424.0,2868.40464867161,1581.893162865568,0.002893,0.395910780669145,0.4076549909298519,0.0669797714508826,0.3499897162669069,0.359581071553951,0.0937155782138747
